"CatalogProductId","CatalogProductName","Color","HexCode","Size","SKU","GTIN","CarolinaMadePartId","SanMarPartId","SSActivewear_SKU","AlphabroderPartId"
"BC3001","Bella + Canvas Jersey Tee","Mauve","#BF8078","XL","1542859510","00884913633797","CV3001MAUXL","1296255","B00606206","B002CNBT6"
"BC3001","Bella + Canvas Jersey Tee","Mauve","#BF8078","2XL","3164707189","00884913633803","CV3001MAUXXL","1296261","B00606207","B002CNBT7"
"BC3001","Bella + Canvas Jersey Tee","Mauve","#BF8078","3XL","2869540500","00884913633810","CV3001MAU3X","1296272","B00606208","B002CNBT8"
"BC3001","Bella + Canvas Jersey Tee","Mauve","#BF8078","4XL","2362923673","00884913633827","N/A","1296283","B00606209","B002CNBT9"
"BC3001","Bella + Canvas Jersey Tee","Mauve","#BF8078","5XL","2883890455",,"N/A","N/A","N/A","N/A"
"BC3001","Bella + Canvas Jersey Tee","Military Green","#3E3E2E","XS","8891552127","00884913633834","CV3001MIGXS","1296291","B00606862","B002CNGI2"
"BC3001","Bella + Canvas Jersey Tee","Military Green","#3E3E2E","S","8524894507","00884913633841","CV3001MIGS","1296292","B00606863","B002CNGI3"
"BC3001","Bella + Canvas Jersey Tee","Military Green","#3E3E2E","M","9922774582","00884913633858","CV3001MIGM","1296293","B00606864","B002CNGI4"
"BC3001","Bella + Canvas Jersey Tee","Military Green","#3E3E2E","L","6997919031","00884913633865","CV3001MIGL","1296294","B00606865","B002CNGI5"
"BC3001","Bella + Canvas Jersey Tee","Military Green","#3E3E2E","XL","6575910172","00884913633872","CV3001MIGXL","1296295","B00606866","B002CNGI6"
"BC3001","Bella + Canvas Jersey Tee","Military Green","#3E3E2E","2XL","1383511516","00884913633889","CV3001MIGXXL","1296301","B00606867","B002CNGI7"
"BC3001","Bella + Canvas Jersey Tee","Military Green","#3E3E2E","3XL","1339493008","00884913633896","CV3001MIG3X","1296312","B00606868","B002CNGI8"
"BC3001","Bella + Canvas Jersey Tee","Military Green","#3E3E2E","4XL","1300657508","00884913633902","N/A","1296323","B00606869","B002CNGI9"
"BC3001","Bella + Canvas Jersey Tee","Military Green","#3E3E2E","5XL","6368269127",,"N/A","N/A","N/A","N/A"
"BC3001","Bella + Canvas Jersey Tee","Mint","#B1D8C5","XS","8874089108","00884913389199","CV3001MINXS","1296331","B00606112","B002CN702"
"BC3001","Bella + Canvas Jersey Tee","Mint","#B1D8C5","S","3449283630","00884913389144","CV3001MINS","1296332","B00606113","B002CN703"
"BC3001","Bella + Canvas Jersey Tee","Mint","#B1D8C5","M","1643694634","00884913389151","CV3001MINM","1296333","B00606114","B002CN704"
"BC3001","Bella + Canvas Jersey Tee","Mint","#B1D8C5","L","1114269620","00884913389168","CV3001MINL","1296334","B00606115","B002CN705"
"BC3001","Bella + Canvas Jersey Tee","Mint","#B1D8C5","XL","2751023501","00884913389175","CV3001MINXL","1296335","B00606116","B002CN706"
"BC3001","Bella + Canvas Jersey Tee","Mint","#B1D8C5","2XL","6867223290","00884913389182","CV3001MINXXL","1296341","B00606117","B002CN707"
"BC3001","Bella + Canvas Jersey Tee","Mint","#B1D8C5","3XL","7144744127","00884913389205","CV3001MIN3X","1296352","B00606118","B002CN708"
"BC3001","Bella + Canvas Jersey Tee","Mint","#B1D8C5","4XL","8660412294","00884913389212","N/A","1296363","B00606119","B002CN709"
"BC3001","Bella + Canvas Jersey Tee","Mint","#B1D8C5","5XL","4939646632",,"N/A","N/A","N/A","N/A"
"BC3001","Bella + Canvas Jersey Tee","Mustard","#D58F29","XS","5588321132","00884913645127","CV3001MUSXS","1409921","B00606792","B002CNE62"
"BC3001","Bella + Canvas Jersey Tee","Mustard","#D58F29","S","7258093989","00884913645134","CV3001MUSS","1409922","B00606793","B002CNE63"
"BC3001","Bella + Canvas Jersey Tee","Mustard","#D58F29","M","3541540164","00884913645141","CV3001MUSM","1409923","B00606794","B002CNE64"
"BC3001","Bella + Canvas Jersey Tee","Mustard","#D58F29","L","7755225105","00884913645158","CV3001MUSL","1409924","B00606795","B002CNE65"
"BC3001","Bella + Canvas Jersey Tee","Mustard","#D58F29","XL","3964475548","00884913645165","CV3001MUSXL","1409925","B00606796","B002CNE66"
"BC3001","Bella + Canvas Jersey Tee","Mustard","#D58F29","2XL","8413959953","00884913645172","CV3001MUSXXL","1409931","B00606797","B002CNE67"
"BC3001","Bella + Canvas Jersey Tee","Mustard","#D58F29","3XL","9311558221","00884913645189","CV3001MUS3X","1409942","B00606798","B002CNE68"
"BC3001","Bella + Canvas Jersey Tee","Mustard","#D58F29","4XL","2421310500","00884913645196","N/A","1409953","B00606799","B002CNE69"
"BC3001","Bella + Canvas Jersey Tee","Mustard","#D58F29","5XL","5946737478",,"N/A","N/A","N/A","N/A"
"BC3001","Bella + Canvas Jersey Tee","Natural","#E0DCCB","XS","9530101698","00884913389274","CV3001NATXS","1296371","B00606232","B002CN432"
"BC3001","Bella + Canvas Jersey Tee","Natural","#E0DCCB","S","2181290897","00884913389229","CV3001NATS","1296372","B00606233","B002CN433"
"BC3001","Bella + Canvas Jersey Tee","Natural","#E0DCCB","M","6183967341","00884913389236","CV3001NATM","1296373","B00606234","B002CN434"
"BC3001","Bella + Canvas Jersey Tee","Natural","#E0DCCB","L","6880770191","00884913389243","CV3001NATL","1296374","B00606235","B002CN435"
"BC3001","Bella + Canvas Jersey Tee","Natural","#E0DCCB","XL","3805585504","00884913389250","CV3001NATXL","1296375","B00606236","B002CN436"
"BC3001","Bella + Canvas Jersey Tee","Natural","#E0DCCB","2XL","8438399013","00884913389267","CV3001NATXXL","1296381","B00606237","B002CN437"
"BC3001","Bella + Canvas Jersey Tee","Natural","#E0DCCB","3XL","8594643130","00884913389281","CV3001NAT3X","1296392","B00606238","B002CN438"
"BC3001","Bella + Canvas Jersey Tee","Natural","#E0DCCB","4XL","5331723628","00884913389298","N/A","1296403","B00606239","B002CN439"
"BC3001","Bella + Canvas Jersey Tee","Natural","#E0DCCB","5XL","7473238876",,"N/A","N/A","N/A","N/A"
"BC3001","Bella + Canvas Jersey Tee","Navy","#403F5E","XS","7997156218","00884913057111","CV3001NAVXS","1296411","B00606652","B002CN542"
"BC3001","Bella + Canvas Jersey Tee","Navy","#403F5E","S","7293551852","00846503015956","CV3001NAVS","1296412","B00606653","B002CN543"
"BC3001","Bella + Canvas Jersey Tee","Navy","#403F5E","M","5365755539","00846503015963","CV3001NAVM","1296413","B00606654","B002CN544"
"BC3001","Bella + Canvas Jersey Tee","Navy","#403F5E","L","9272709137","00846503015970","CV3001NAVL","1296414","B00606655","B002CN545"
"BC3001","Bella + Canvas Jersey Tee","Navy","#403F5E","XL","3221959889","00846503015987","CV3001NAVXL","1296415","B00606656","B002CN546"
"BC3001","Bella + Canvas Jersey Tee","Navy","#403F5E","2XL","5700003008","00846503015994","CV3001NAVXXL","1296421","B00606657","B002CN547"
"BC3001","Bella + Canvas Jersey Tee","Navy","#403F5E","3XL","5382020434","00884913057128","CV3001NAV3X","1296432","B00606658","B002CN548"
"BC3001","Bella + Canvas Jersey Tee","Navy","#403F5E","4XL","2843859415","00884913156968","CV3001NAV4X","1296443","B00606659","B002CN549"
"BC3001","Bella + Canvas Jersey Tee","Navy","#403F5E","5XL","7877889946","00884913656291","N/A","N/A","B00606650","B002CN540"
"BC3001","Bella + Canvas Jersey Tee","Ocean Blue","#5299C1","XS","6813034689","00884913057135","CV3001OCBXS","1296451","B00606812","B002CN282"
"BC3001","Bella + Canvas Jersey Tee","Ocean Blue","#5299C1","S","5716529143","00846503054825","CV3001OCBS","1296452","B00606813","B002CN283"
"BC3001","Bella + Canvas Jersey Tee","Ocean Blue","#5299C1","M","9439185808","00846503054832","CV3001OCBM","1296453","B00606814","B002CN284"
"BC3001","Bella + Canvas Jersey Tee","Ocean Blue","#5299C1","L","5378157066","00846503054849","CV3001OCBL","1296454","B00606815","B002CN285"
"BC3001","Bella + Canvas Jersey Tee","Ocean Blue","#5299C1","XL","9583460209","00846503054856","CV3001OCBXL","1296455","B00606816","B002CN286"
"BC3001","Bella + Canvas Jersey Tee","Ocean Blue","#5299C1","2XL","6854318644","00846503054863","CV3001OCBXXL","1296461","B00606817","B002CN287"
"BC3001","Bella + Canvas Jersey Tee","Ocean Blue","#5299C1","3XL","8945112103","00884913057142","CV3001OCB3X","1296472","B00606818","B002CN288"
"BC3001","Bella + Canvas Jersey Tee","Ocean Blue","#5299C1","4XL","7786398470","00884913156975","N/A","1296483","B00606819","B002CN289"
"BC3001","Bella + Canvas Jersey Tee","Ocean Blue","#5299C1","5XL","2842854613",,"N/A","N/A","N/A","N/A"
"BC3001","Bella + Canvas Jersey Tee","Olive","#585806","XS","8589090350","00884913057159","CV3001OLIXS","1296491","B00606192","B002CN212"
"BC3001","Bella + Canvas Jersey Tee","Olive","#585806","S","6497598662","00846503054870","CV3001OLIS","1296492","B00606193","B002CN213"
"BC3001","Bella + Canvas Jersey Tee","Olive","#585806","M","7023337095","00846503054887","CV3001OLIM","1296493","B00606194","B002CN214"
"BC3001","Bella + Canvas Jersey Tee","Olive","#585806","L","1985359448","00846503054894","CV3001OLIL","1296494","B00606195","B002CN215"
"BC3001","Bella + Canvas Jersey Tee","Olive","#585806","XL","9529959821","00846503054900","CV3001OLIXL","1296495","B00606196","B002CN216"
"BC3001","Bella + Canvas Jersey Tee","Olive","#585806","2XL","5949548559","00846503054917","CV3001OLIXXL","1296501","B00606197","B002CN217"
"BC3001","Bella + Canvas Jersey Tee","Olive","#585806","3XL","7467720091","00884913057166","CV3001OLI3X","1296512","B00606198","B002CN218"
"BC3001","Bella + Canvas Jersey Tee","Olive","#585806","4XL","4683082184","00884913156982","N/A","1296523","B00606199","B002CN219"
"BC3001","Bella + Canvas Jersey Tee","Olive","#585806","5XL","3594707775",,"N/A","N/A","N/A","N/A"
"BC3001","Bella + Canvas Jersey Tee","Orange","#FF7100","XS","6850367898","00884913156999","CV3001ORAXS","1296531","B00606332","B002CN492"
"BC3001","Bella + Canvas Jersey Tee","Orange","#FF7100","S","1669279766","00884913157002","CV3001ORAS","1296532","B00606333","B002CN493"
"BC3001","Bella + Canvas Jersey Tee","Orange","#FF7100","M","9049833816","00884913157019","CV3001ORAM","1296533","B00606334","B002CN494"
"BC3001","Bella + Canvas Jersey Tee","Orange","#FF7100","L","5388904375","00884913157026","CV3001ORAL","1296534","B00606335","B002CN495"
"BC3001","Bella + Canvas Jersey Tee","Orange","#FF7100","XL","9324561187","00884913157033","CV3001ORAXL","1296535","B00606336","B002CN496"
"BC3001","Bella + Canvas Jersey Tee","Orange","#FF7100","2XL","1300568828","00884913157040","CV3001ORAXXL","1296541","B00606337","B002CN497"
"BC3001","Bella + Canvas Jersey Tee","Orange","#FF7100","3XL","5387547817","00884913157057","CV3001ORA3X","1296552","B00606338","B002CN498"
"BC3001","Bella + Canvas Jersey Tee","Orange","#FF7100","4XL","9783435600","00884913157064","N/A","1296563","B00606339","B002CN499"
"BC3001","Bella + Canvas Jersey Tee","Orange","#FF7100","5XL","9716012622",,"N/A","N/A","N/A","N/A"
"BC3001","Bella + Canvas Jersey Tee","Orchid","#AD74AB","XS","9669820858","00884913695337","CV3001ORCXS","N/A","B00606432","B002CNH52"
"BC3001","Bella + Canvas Jersey Tee","Orchid","#AD74AB","S","1615572883","00884913695344","CV3001ORCS","N/A","B00606433","B002CNH53"
"BC3001","Bella + Canvas Jersey Tee","Orchid","#AD74AB","M","8897271446","00884913695351","CV3001ORCM","N/A","B00606434","B002CNH54"
"BC3001","Bella + Canvas Jersey Tee","Orchid","#AD74AB","L","7308296663","00884913695368","CV3001ORCL","N/A","B00606435","B002CNH55"
"BC3001","Bella + Canvas Jersey Tee","Orchid","#AD74AB","XL","1553234956","00884913695375","CV3001ORCXL","N/A","B00606436","B002CNH56"
"BC3001","Bella + Canvas Jersey Tee","Orchid","#AD74AB","2XL","6891555622","00884913695382","CV3001ORCXXL","N/A","B00606437","B002CNH57"
"BC3001","Bella + Canvas Jersey Tee","Orchid","#AD74AB","3XL","8907667465","00884913695399","CV3001ORC3X","N/A","B00606438","B002CNH58"
"BC3001","Bella + Canvas Jersey Tee","Orchid","#AD74AB","4XL","6908079123","00884913695405","N/A","N/A","B00606439","B002CNH59"
"BC3001","Bella + Canvas Jersey Tee","Orchid","#AD74AB","5XL","5779043764",,"N/A","N/A","N/A","N/A"
"BC3001","Bella + Canvas Jersey Tee","Oxblood Black","#000000","XS","2298086746","00884913634077","N/A","1296571","B00606472","B002CNG32"
"BC3001","Bella + Canvas Jersey Tee","Oxblood Black","#000000","S","8172190764","00884913634084","N/A","1296572","B00606473","B002CNG33"
"BC3001","Bella + Canvas Jersey Tee","Oxblood Black","#000000","M","5663849577","00884913634091","N/A","1296573","B00606474","B002CNG34"
"BC3001","Bella + Canvas Jersey Tee","Oxblood Black","#000000","L","2631961139","00884913634107","N/A","1296574","B00606475","B002CNG35"
"BC3001","Bella + Canvas Jersey Tee","Oxblood Black","#000000","XL","7898275067","00884913634114","N/A","1296575","B00606476","B002CNG36"
"BC3001","Bella + Canvas Jersey Tee","Oxblood Black","#000000","2XL","1819202528","00884913634121","N/A","1296581","B00606477","B002CNG37"
"BC3001","Bella + Canvas Jersey Tee","Oxblood Black","#000000","3XL","9640704749","00884913634138","N/A","1296592","B00606478","B002CNG38"
"BC3001","Bella + Canvas Jersey Tee","Oxblood Black","#000000","4XL","5309609254","00884913634145","N/A","1296603","B00606479","B002CNG39"
"BC3001","Bella + Canvas Jersey Tee","Oxblood Black","#000000","5XL","8623167497",,"N/A","N/A","N/A","N/A"
"BC3001","Bella + Canvas Jersey Tee","Peach","#F4C1A8","XS","1123544076","00884913830561","N/A","N/A","B00606822","B002CNBY2"
"BC3001","Bella + Canvas Jersey Tee","Peach","#F4C1A8","S","5089505350","00884913830578","N/A","N/A","B00606823","B002CNBY3"
"BC3001","Bella + Canvas Jersey Tee","Peach","#F4C1A8","M","9469781536","00884913830585","N/A","N/A","B00606824","B002CNBY4"
"BC3001","Bella + Canvas Jersey Tee","Peach","#F4C1A8","L","9753140494","00884913830592","N/A","N/A","B00606825","B002CNBY5"
"BC3001","Bella + Canvas Jersey Tee","Peach","#F4C1A8","XL","1945966184","00884913830608","N/A","N/A","B00606826","B002CNBY6"
"BC3001","Bella + Canvas Jersey Tee","Peach","#F4C1A8","2XL","1913775460","00884913830615","N/A","N/A","B00606827","B002CNBY7"
"BC3001","Bella + Canvas Jersey Tee","Peach","#F4C1A8","3XL","1704958190","00884913830622","N/A","N/A","B00606828","B002CNBY8"
"BC3001","Bella + Canvas Jersey Tee","Peach","#F4C1A8","4XL","5281165005","00884913830639","N/A","N/A","B00606829","B002CNBY9"
"BC3001","Bella + Canvas Jersey Tee","Peach","#F4C1A8","5XL","3282309915",,"N/A","N/A","N/A","N/A"
"BC3001","Bella + Canvas Jersey Tee","Pebble Brown","#5E4E4E","XS","5309584590","00884913111417","N/A","1296611","B00606562","B002CN832"
"BC3001","Bella + Canvas Jersey Tee","Pebble Brown","#5E4E4E","S","5359967155","00884913111424","N/A","1296612","B00606563","B002CN833"
"BC3001","Bella + Canvas Jersey Tee","Pebble Brown","#5E4E4E","M","7177350708","00884913111431","N/A","1296613","B00606564","B002CN834"
"BC3001","Bella + Canvas Jersey Tee","Pebble Brown","#5E4E4E","L","2633842262","00884913111448","N/A","1296614","B00606565","B002CN835"
"BC3001","Bella + Canvas Jersey Tee","Pebble Brown","#5E4E4E","XL","8342849172","00884913111455","N/A","1296615","B00606566","B002CN836"
"BC3001","Bella + Canvas Jersey Tee","Pebble Brown","#5E4E4E","2XL","8159593405","00884913111462","N/A","1296621","B00606567","B002CN837"
"BC3001","Bella + Canvas Jersey Tee","Pebble Brown","#5E4E4E","3XL","2475922069","00884913111479","N/A","1296632","B00606568","B002CN838"
"BC3001","Bella + Canvas Jersey Tee","Pebble Brown","#5E4E4E","4XL","7795041991","00884913157071","N/A","1296643","B00606569","B002CN839"
"BC3001","Bella + Canvas Jersey Tee","Pebble Brown","#5E4E4E","5XL","3869138930",,"N/A","N/A","N/A","N/A"
"BC3001","Bella + Canvas Jersey Tee","Pine","#5E715D","XS","3049451787","00884913831209","N/A","N/A","B00606572","B002CN502"
"BC3001","Bella + Canvas Jersey Tee","Pine","#5E715D","S","2441286801","00884913831216","N/A","N/A","B00606573","B002CN503"
"BC3001","Bella + Canvas Jersey Tee","Pine","#5E715D","M","1388307064","00884913831223","N/A","N/A","B00606574","B002CN504"
"BC3001","Bella + Canvas Jersey Tee","Pine","#5E715D","L","9264286215","00884913831230","N/A","N/A","B00606575","B002CN505"
"BC3001","Bella + Canvas Jersey Tee","Pine","#5E715D","XL","9159217001","00884913831247","N/A","N/A","B00606576","B002CN506"
"BC3001","Bella + Canvas Jersey Tee","Pine","#5E715D","2XL","7339639204","00884913831254","N/A","N/A","B00606577","B002CN507"
"BC3001","Bella + Canvas Jersey Tee","Pine","#5E715D","3XL","7434820171","00884913831261","N/A","N/A","B00606578","B002CN508"
"BC3001","Bella + Canvas Jersey Tee","Pine","#5E715D","4XL","2221124386","00884913831278","N/A","N/A","B00606579","B002CN509"
"BC3001","Bella + Canvas Jersey Tee","Pine","#5E715D","5XL","8288462917",,"N/A","N/A","N/A","N/A"
"BC3001","Bella + Canvas Jersey Tee","Pink","#FFC0CB","XS","6349329041","00884913299221","CV3001PINXS","1296651","B00606302","B002CNBI2"
"BC3001","Bella + Canvas Jersey Tee","Pink","#FFC0CB","S","6960874727","00846503016007","CV3001PINS","1296652","B00606303","B002CNBI3"
"BC3001","Bella + Canvas Jersey Tee","Pink","#FFC0CB","M","2463240115","00846503016014","CV3001PINM","1296653","B00606304","B002CNBI4"
"BC3001","Bella + Canvas Jersey Tee","Pink","#FFC0CB","L","8777690074","00846503016021","CV3001PINL","1296654","B00606305","B002CNBI5"
"BC3001","Bella + Canvas Jersey Tee","Pink","#FFC0CB","XL","3450200158","00846503016038","CV3001PINXL","1296655","B00606306","B002CNBI6"
"BC3001","Bella + Canvas Jersey Tee","Pink","#FFC0CB","2XL","7652611470","00846503016045","CV3001PINXXL","1296661","B00606307","B002CNBI7"
"BC3001","Bella + Canvas Jersey Tee","Pink","#FFC0CB","3XL","2515302697","00884913299238","CV3001PIN3X","1296672","B00606308","B002CNBI8"
"BC3001","Bella + Canvas Jersey Tee","Pink","#FFC0CB","4XL","4415827765","00884913299245","N/A","1296683","B00606309","B002CNBI9"
"BC3001","Bella + Canvas Jersey Tee","Pink","#FFC0CB","5XL","2279919247",,"N/A","N/A","N/A","N/A"
"BC3001","Bella + Canvas Jersey Tee","Poppy","#EC2226","XS","3169424776","00884913659513","CV3001POPXS","1420621","B00606992","B002CN682"
"BC3001","Bella + Canvas Jersey Tee","Poppy","#EC2226","S","8509990483","00884913659520","CV3001POPS","1420622","B00606993","B002CN683"
"BC3001","Bella + Canvas Jersey Tee","Poppy","#EC2226","M","9284895099","00884913659537","CV3001POPM","1420623","B00606994","B002CN684"
"BC3001","Bella + Canvas Jersey Tee","Poppy","#EC2226","L","9031160259","00884913659544","CV3001POPL","1420624","B00606995","B002CN685"
"BC3001","Bella + Canvas Jersey Tee","Poppy","#EC2226","XL","1869040239","00884913659551","CV3001POPXL","1420625","B00606996","B002CN686"
"BC3001","Bella + Canvas Jersey Tee","Poppy","#EC2226","2XL","9989804157","00884913659568","CV3001POPXXL","1420631","B00606997","B002CN687"
"BC3001","Bella + Canvas Jersey Tee","Poppy","#EC2226","3XL","1256578454","00884913659575","CV3001POP3X","1420642","B00606998","B002CN688"
"BC3001","Bella + Canvas Jersey Tee","Poppy","#EC2226","4XL","4055831738","00884913659582","N/A","1420653","B00606999","B002CN689"
"BC3001","Bella + Canvas Jersey Tee","Poppy","#EC2226","5XL","7420833969",,"N/A","N/A","N/A","N/A"
"BC3001","Bella + Canvas Jersey Tee","Red","#BB021E","XS","9881589902","00884913110991","CV3001REDXS","1296691","B00606712","B002CN032"
"BC3001","Bella + Canvas Jersey Tee","Red","#BB021E","S","7006846568","00884913111004","CV3001REDS","1296692","B00606713","B002CN033"
"BC3001","Bella + Canvas Jersey Tee","Red","#BB021E","M","5135746538","00884913111011","CV3001REDM","1296693","B00606714","B002CN034"
"BC3001","Bella + Canvas Jersey Tee","Red","#BB021E","L","7824964353","00884913111028","CV3001REDL","1296694","B00606715","B002CN035"
"BC3001","Bella + Canvas Jersey Tee","Red","#BB021E","XL","6942594368","00884913111035","CV3001REDXL","1296695","B00606716","B002CN036"
"BC3001","Bella + Canvas Jersey Tee","Red","#BB021E","2XL","1482726330","00884913111042","CV3001REDXXL","1296701","B00606717","B002CN037"
"BC3001","Bella + Canvas Jersey Tee","Red","#BB021E","3XL","7443671198","00884913111059","CV3001RED3X","1296712","B00606718","B002CN038"
"BC3001","Bella + Canvas Jersey Tee","Red","#BB021E","4XL","7117583066","00884913157088","CV3001RED4X","1296723","B00606719","B002CN039"
"BC3001","Bella + Canvas Jersey Tee","Red","#BB021E","5XL","1227331801","00884913656314","N/A","N/A","B00606710","B002CN030"
"BC3001","Bella + Canvas Jersey Tee","Royal Purple","#8D5590","XS","1455886741","00884913772229","N/A","N/A","B00606222","B002CNA32"
"BC3001","Bella + Canvas Jersey Tee","Royal Purple","#8D5590","S","2172220138","00884913772236","N/A","N/A","B00606223","B002CNA33"
"BC3001","Bella + Canvas Jersey Tee","Royal Purple","#8D5590","M","7823765713","00884913772243","N/A","N/A","B00606224","B002CNA34"
"BC3001","Bella + Canvas Jersey Tee","Royal Purple","#8D5590","L","5715721663","00884913772250","N/A","N/A","B00606225","B002CNA35"
"BC3001","Bella + Canvas Jersey Tee","Royal Purple","#8D5590","XL","3698156815","00884913772267","N/A","N/A","B00606226","B002CNA36"
"BC3001","Bella + Canvas Jersey Tee","Royal Purple","#8D5590","2XL","1599537197","00884913772274","N/A","N/A","B00606227","B002CNA37"
"BC3001","Bella + Canvas Jersey Tee","Royal Purple","#8D5590","3XL","6413927268","00884913772281","N/A","N/A","B00606228","B002CNA38"
"BC3001","Bella + Canvas Jersey Tee","Royal Purple","#8D5590","4XL","5678490774","00884913772298","N/A","N/A","B00606229","B002CNA39"
"BC3001","Bella + Canvas Jersey Tee","Royal Purple","#8D5590","5XL","1246122318",,"N/A","N/A","N/A","N/A"
"BC3001","Bella + Canvas Jersey Tee","Rust","#AF4841","XS","9467847451","00884913544376","CV3001RUTXS","1296731","B00606172","B002CNC12"
"BC3001","Bella + Canvas Jersey Tee","Rust","#AF4841","S","8650132023","00884913544383","CV3001RUTS","1296732","B00606173","B002CNC13"
"BC3001","Bella + Canvas Jersey Tee","Rust","#AF4841","M","2454282515","00884913544390","CV3001RUTM","1296733","B00606174","B002CNC14"
"BC3001","Bella + Canvas Jersey Tee","Rust","#AF4841","L","5035017114","00884913544406","CV3001RUTL","1296734","B00606175","B002CNC15"
"BC3001","Bella + Canvas Jersey Tee","Rust","#AF4841","XL","5464395726","00884913544413","CV3001RUTXL","1296735","B00606176","B002CNC16"
"BC3001","Bella + Canvas Jersey Tee","Rust","#AF4841","2XL","4685131519","00884913544420","CV3001RUTXXL","1296741","B00606177","B002CNC17"
"BC3001","Bella + Canvas Jersey Tee","Rust","#AF4841","3XL","3837501141","00884913544437","CV3001RUT3X","1296752","B00606178","B002CNC18"
"BC3001","Bella + Canvas Jersey Tee","Rust","#AF4841","4XL","7790199523","00884913544444","N/A","1296763","B00606179","B002CNC19"
"BC3001","Bella + Canvas Jersey Tee","Rust","#AF4841","5XL","7117647096",,"N/A","N/A","N/A","N/A"
"BC3001","Bella + Canvas Jersey Tee","Sage","#839482","XS","3576296557","00884913772304","CV3001SAGXS","N/A","B00606322","B002CNA42"
"BC3001","Bella + Canvas Jersey Tee","Sage","#839482","S","1657445262","00884913772311","CV3001SAGS","N/A","B00606323","B002CNA43"
"BC3001","Bella + Canvas Jersey Tee","Sage","#839482","M","9031220628","00884913772328","CV3001SAGM","N/A","B00606324","B002CNA44"
"BC3001","Bella + Canvas Jersey Tee","Sage","#839482","L","6822926374","00884913772335","CV3001SAGL","N/A","B00606325","B002CNA45"
"BC3001","Bella + Canvas Jersey Tee","Sage","#839482","XL","1440184268","00884913772342","CV3001SAGXL","N/A","B00606326","B002CNA46"
"BC3001","Bella + Canvas Jersey Tee","Sage","#839482","2XL","2345209407","00884913772359","CV3001SAGXXL","N/A","B00606327","B002CNA47"
"BC3001","Bella + Canvas Jersey Tee","Sage","#839482","3XL","7503882923","00884913772366","CV3001SAG3X","N/A","B00606328","B002CNA48"
"BC3001","Bella + Canvas Jersey Tee","Sage","#839482","4XL","8064898694","00884913772373","N/A","N/A","B00606329","B002CNA49"
"BC3001","Bella + Canvas Jersey Tee","Sage","#839482","5XL","6205941546",,"N/A","N/A","N/A","N/A"
"BC3001","Bella + Canvas Jersey Tee","Sand Dune","#C9A488","XS","7441760581","00884913659599","CV3001SDUXS","N/A","B00606732","B002CN692"
"BC3001","Bella + Canvas Jersey Tee","Sand Dune","#C9A488","S","5413183081","00884913659605","CV3001SDUS","N/A","B00606733","B002CN693"
"BC3001","Bella + Canvas Jersey Tee","Sand Dune","#C9A488","M","2347457378","00884913659612","CV3001SDUM","N/A","B00606734","B002CN694"
"BC3001","Bella + Canvas Jersey Tee","Sand Dune","#C9A488","L","1604481179","00884913659629","CV3001SDUL","N/A","B00606735","B002CN695"
"BC3001","Bella + Canvas Jersey Tee","Sand Dune","#C9A488","XL","1414714306","00884913659636","CV3001SDUXL","N/A","B00606736","B002CN696"
"BC3001","Bella + Canvas Jersey Tee","Sand Dune","#C9A488","2XL","8180852376","00884913659643","CV3001SDUXXL","N/A","B00606737","B002CN697"
"BC3001","Bella + Canvas Jersey Tee","Sand Dune","#C9A488","3XL","6349613821","00884913659650","CV3001SDU3X","N/A","B00606738","B002CN698"
"BC3001","Bella + Canvas Jersey Tee","Sand Dune","#C9A488","4XL","7068614803","00884913659667","N/A","N/A","B00606739","B002CN699"
"BC3001","Bella + Canvas Jersey Tee","Sand Dune","#C9A488","5XL","2822107659",,"N/A","N/A","N/A","N/A"
"BC3001","Bella + Canvas Jersey Tee","Silver","#CBCBCB","XS","7840549538","00884913057173","CV3001SILXS","1296771","B00606352","B002CN042"
"BC3001","Bella + Canvas Jersey Tee","Silver","#CBCBCB","S","5889530937","00884913057197","CV3001SILS","1296772","B00606353","B002CN043"
"BC3001","Bella + Canvas Jersey Tee","Silver","#CBCBCB","M","8583010067","00884913057203","CV3001SILM","1296773","B00606354","B002CN044"
"BC3001","Bella + Canvas Jersey Tee","Silver","#CBCBCB","L","5706333593","00884913057210","CV3001SILL","1296774","B00606355","B002CN045"
"BC3001","Bella + Canvas Jersey Tee","Silver","#CBCBCB","XL","2887837577","00884913057227","CV3001SILXL","1296775","B00606356","B002CN046"
"BC3001","Bella + Canvas Jersey Tee","Silver","#CBCBCB","2XL","2240802734","00884913057234","CV3001SILXXL","1296781","B00606357","B002CN047"
"BC3001","Bella + Canvas Jersey Tee","Silver","#CBCBCB","3XL","7822441463","00884913057241","CV3001SIL3X","1296792","B00606358","B002CN048"
"BC3001","Bella + Canvas Jersey Tee","Silver","#CBCBCB","4XL","3453856123","00884913157095","N/A","1296803","B00606359","B002CN049"
"BC3001","Bella + Canvas Jersey Tee","Silver","#CBCBCB","5XL","1428460680",,"N/A","N/A","N/A","N/A"
"BC3001","Bella + Canvas Jersey Tee","Slate","#556473","XS","7314080852","00884913830806","N/A","N/A","B00606912","B002CNHL2"
"BC3001","Bella + Canvas Jersey Tee","Slate","#556473","S","7006731478","00884913830813","N/A","N/A","B00606913","B002CNHL3"
"BC3001","Bella + Canvas Jersey Tee","Slate","#556473","M","1700056200","00884913830820","N/A","N/A","B00606914","B002CNHL4"
